date,pluie_mm,etp_mm,t_c,swi,sswi_10j,drainage_mm,ruissellement_mm
1959-08-30,0.0,3.8,14.3,0.567,0.481,0.1,0.0
1959-08-31,0.0,3.3,12.5,0.554,0.461,0.1,0.0
1959-09-01,1.9,2.9,13.4,0.543,0.431,0.1,0.1
1959-09-02,11.1,1.0,14.1,0.55,0.407,0.1,0.8
1959-09-03,1.5,2.2,14.2,0.578,0.406,0.1,0.1
1959-09-04,19.3,2.5,14.8,0.58,0.425,0.1,1.6
1959-09-05,13.0,1.1,13.2,0.666,0.496,0.2,1.3
1959-09-06,0.0,2.5,14.3,0.665,0.576,0.1,0.0
1959-09-07,0.0,2.9,14.4,0.654,0.616,0.1,0.0
1959-09-08,0.0,3.0,14.5,0.642,0.66,0.1,0.0
1959-09-09,0.0,3.4,15.2,0.629,0.7,0.2,0.0
1959-09-10,0.0,3.7,15.8,0.615,0.74,0.2,0.0
1959-09-11,0.0,3.8,16.7,0.6,0.779,0.2,0.0
1959-09-12,0.2,3.1,16.5,0.587,0.813,0.2,0.0
1959-09-13,4.1,1.6,15.8,0.582,0.827,0.2,0.2
1959-09-14,1.5,1.4,15.5,0.591,0.827,0.2,0.1
1959-09-15,0.0,2.3,17.0,0.585,0.775,0.2,0.0
1959-09-16,28.2,2.3,17.9,0.591,0.727,0.2,2.3
1959-09-17,12.7,1.8,15.6,0.693,0.737,0.3,1.2
1959-09-18,1.6,2.1,15.7,0.706,0.75,0.2,0.1
1959-09-19,0.0,2.4,16.5,0.697,0.754,0.2,0.0
1959-09-20,0.0,2.2,16.7,0.688,0.762,0.2,0.0
1959-09-21,0.0,2.6,17.4,0.679,0.779,0.3,0.0
1959-09-22,0.0,2.4,18.4,0.67,0.785,0.3,0.0
1959-09-23,0.2,2.5,19.2,0.661,0.795,0.3,0.0
1959-09-24,0.0,1.5,19.1,0.656,0.788,0.3,0.0
1959-09-25,44.7,1.4,17.3,0.673,0.78,0.4,4.7
1959-09-26,0.6,1.6,14.4,0.797,0.832,0.5,0.0
1959-09-27,0.0,1.6,13.1,0.791,0.826,0.4,0.0
1959-09-28,0.0,1.8,14.2,0.784,0.828,0.5,0.0
1959-09-29,0.0,1.9,15.7,0.777,0.837,0.5,0.0
1959-09-30,0.7,1.9,16.3,0.771,0.831,0.6,0.0
1959-10-01,0.0,2.3,15.3,0.761,0.809,0.6,0.0
1959-10-02,0.0,2.0,14.3,0.752,0.788,0.6,0.0
1959-10-03,0.0,2.1,13.5,0.742,0.768,0.6,0.0
1959-10-04,0.0,2.2,13.0,0.732,0.741,0.6,0.0
1959-10-05,0.0,2.0,13.4,0.723,0.715,0.6,0.0
1959-10-06,8.1,1.7,13.8,0.719,0.641,0.6,0.7
1959-10-07,1.6,1.0,11.9,0.741,0.575,0.6,0.1
1959-10-08,0.0,1.6,11.9,0.735,0.514,0.6,0.0
1959-10-09,5.5,1.8,14.0,0.73,0.46,0.6,0.5
1959-10-10,22.5,1.3,11.6,0.8,0.438,0.6,2.2
1959-10-11,0.9,1.3,9.9,0.808,0.427,0.6,0.0
1959-10-12,0.0,1.3,8.0,0.801,0.422,0.6,0.0
1959-10-13,0.1,1.2,9.2,0.796,0.424,0.7,0.0
1959-10-14,0.0,1.7,10.3,0.789,0.431,0.7,0.0
1959-10-15,0.0,1.7,11.3,0.781,0.44,0.7,0.0
1959-10-16,0.0,1.4,12.1,0.773,0.448,0.7,0.0
1959-10-17,14.0,1.3,13.3,0.789,0.454,0.7,1.3
1959-10-18,0.0,1.3,11.9,0.807,0.47,0.7,0.0
1959-10-19,17.0,0.9,11.5,0.835,0.503,0.8,1.8
1959-10-20,0.0,1.1,7.5,0.851,0.516,0.8,0.0
1959-10-21,0.0,0.9,7.6,0.845,0.526,0.9,0.0
1959-10-22,3.7,0.9,8.7,0.844,0.539,0.9,0.3
1959-10-23,0.0,1.5,10.2,0.843,0.544,1.0,0.0
1959-10-24,0.0,1.4,11.5,0.833,0.545,1.0,0.0
1959-10-25,0.0,1.1,10.3,0.824,0.539,1.0,0.0
1959-10-26,0.0,0.8,8.1,0.817,0.533,1.0,0.0
1959-10-27,15.1,1.0,6.4,0.82,0.518,1.0,1.5
1959-10-28,3.0,0.7,4.4,0.859,0.516,1.0,0.2
1959-10-29,2.7,0.9,3.9,0.859,0.497,1.0,0.2
1959-10-30,1.1,0.8,3.2,0.854,0.468,1.0,0.1
1959-10-31,1.3,0.6,5.4,0.853,0.443,1.1,0.1
1959-11-01,0.0,0.9,6.2,0.847,0.415,1.1,0.0
1959-11-02,0.0,0.9,7.4,0.839,0.383,1.1,0.0
1959-11-03,0.0,0.7,5.2,0.832,0.348,1.1,0.0
1959-11-04,0.6,0.6,4.8,0.826,0.311,1.1,0.0
1959-11-05,1.6,0.7,4.7,0.825,0.278,1.0,0.1
1959-11-06,0.0,0.7,1.6,0.82,0.245,1.0,0.0
1959-11-07,0.0,0.6,-0.2,0.815,0.192,1.0,0.0
1959-11-08,0.0,0.5,0.7,0.81,0.135,0.9,0.0
1959-11-09,0.0,0.5,0.1,0.805,0.073,0.9,0.0
1959-11-10,10.4,0.6,2.3,0.818,0.009,0.9,1.1
1959-11-11,13.2,0.5,5.0,0.864,-0.033,0.9,1.5
1959-11-12,0.3,0.5,4.1,0.873,-0.066,0.9,0.0
1959-11-13,10.4,0.7,4.2,0.874,-0.089,1.0,1.2
1959-11-14,10.3,0.8,6.1,0.922,-0.08,1.1,1.2
1959-11-15,10.3,0.5,4.1,0.934,-0.06,1.3,1.2
1959-11-16,0.0,0.4,4.8,0.946,-0.03,1.5,0.0
1959-11-17,20.6,0.6,7.6,0.959,0.012,1.8,2.8
1959-11-18,0.0,0.8,8.6,0.997,0.08,2.1,0.0
1959-11-19,0.0,1.0,11.3,0.986,0.151,2.5,0.0
1959-11-20,0.0,1.1,11.3,0.974,0.22,2.7,0.0
1959-11-21,0.0,1.0,11.0,0.962,0.266,2.7,0.0
1959-11-22,0.0,0.5,7.1,0.949,0.307,2.6,0.0
1959-11-23,0.0,0.4,5.4,0.937,0.343,2.5,0.0
1959-11-24,0.0,0.3,3.0,0.926,0.343,2.3,0.0
1959-11-25,0.0,0.5,5.3,0.916,0.321,2.2,0.0
1959-11-26,11.6,0.9,8.5,0.912,0.284,2.0,1.3
1959-11-27,9.8,0.5,5.5,0.963,0.272,2.0,1.3
1959-11-28,0.0,0.5,4.7,0.96,0.236,2.1,0.0
1959-11-29,6.7,0.5,5.6,0.955,0.207,2.2,0.8
1959-11-30,3.8,0.4,2.9,0.972,0.195,2.3,0.4
1959-12-01,13.6,0.6,3.0,0.993,0.211,2.5,1.8
1959-12-02,0.5,0.3,3.5,0.996,0.242,2.7,0.0
1959-12-03,10.6,0.6,4.8,1.0,0.282,3.0,1.3
1959-12-04,2.2,0.4,2.9,1.01,0.335,3.2,0.3
1959-12-05,1.3,0.4,2.2,1.0,0.381,3.3,0.1
1959-12-06,2.9,0.3,5.2,0.988,0.414,3.3,0.3
1959-12-07,12.4,0.6,5.5,1.005,0.421,3.2,1.6
1959-12-08,8.2,0.4,2.5,1.024,0.448,3.4,1.0
1959-12-09,0.1,0.4,5.4,1.017,0.478,3.6,0.0
1959-12-10,16.3,0.7,5.7,1.039,0.525,3.8,2.3
1959-12-11,2.8,0.4,3.4,1.044,0.57,4.1,0.4
1959-12-12,0.0,0.2,2.6,1.03,0.6,4.3,0.0
1959-12-13,0.0,0.4,0.9,1.012,0.614,4.2,0.0
1959-12-14,0.0,0.2,1.0,0.996,0.584,3.8,0.0
1959-12-15,0.1,0.4,1.6,0.982,0.507,3.5,0.0
1959-12-16,1.7,0.4,3.9,0.969,0.427,3.2,0.2
1959-12-17,14.2,0.4,6.1,0.976,0.337,2.9,1.7
1959-12-18,5.5,0.5,3.9,1.007,0.305,2.9,0.7
1959-12-19,2.7,0.4,2.9,0.999,0.328,3.1,0.3
1959-12-20,30.4,0.8,7.0,1.008,0.348,3.3,4.6
1959-12-21,18.0,0.5,4.1,1.118,0.465,4.3,3.2
1959-12-22,16.0,0.4,4.2,1.116,0.542,6.4,2.6
1959-12-23,20.5,0.7,6.2,1.168,0.65,8.1,3.4
1959-12-24,21.5,0.5,4.1,1.204,0.802,11.3,3.9
1959-12-25,19.9,0.6,6.0,1.188,0.987,12.8,3.4
1959-12-26,36.7,0.7,9.1,1.217,1.248,12.8,6.9
1959-12-27,24.7,0.6,6.3,1.28,1.609,18.4,4.8
1959-12-28,8.1,0.5,4.7,1.249,1.922,20.7,1.4
1959-12-29,22.2,0.6,5.6,1.207,2.185,16.0,3.7
1959-12-30,0.9,0.5,8.4,1.193,2.541,13.9,0.1
1959-12-31,0.0,0.5,9.5,1.141,2.583,11.6,0.0
1960-01-01,6.8,0.8,7.2,1.103,2.527,9.0,1.0
1960-01-02,15.3,0.6,7.7,1.113,2.342,7.5,2.3
1960-01-03,2.1,0.4,7.2,1.111,2.13,7.3,0.3
1960-01-04,0.7,0.4,8.5,1.086,1.908,7.0,0.0
1960-01-05,0.0,0.3,8.1,1.059,1.578,6.3,0.0
1960-01-06,0.0,0.9,4.8,1.034,1.264,5.4,0.0
1960-01-07,0.0,0.6,2.0,1.012,1.039,4.7,0.0
1960-01-08,0.0,0.6,1.7,0.994,0.873,4.1,0.0
1960-01-09,0.0,0.6,-1.7,0.978,0.743,3.6,0.0
1960-01-10,0.0,0.5,-7.9,0.964,0.62,3.2,0.0
1960-01-11,0.0,0.4,-5.8,0.952,0.455,2.8,0.0
1960-01-12,0.0,0.6,-5.5,0.941,0.25,2.5,0.0
1960-01-13,0.0,0.5,-7.8,0.932,0.057,2.3,0.0
1960-01-14,0.0,0.3,-8.0,0.924,-0.086,2.0,0.0
1960-01-15,0.0,0.3,-11.2,0.917,-0.196,1.8,0.0
1960-01-16,0.0,0.4,-9.1,0.91,-0.292,1.7,0.0
1960-01-17,0.0,0.3,-5.2,0.904,-0.385,1.5,0.0
1960-01-18,0.0,0.3,-3.3,0.898,-0.469,1.4,0.0
1960-01-19,25.0,0.6,0.3,0.902,-0.533,1.3,23.0
1960-01-20,17.8,0.5,5.5,0.967,-0.486,1.3,14.0
1960-01-21,0.0,0.5,8.0,0.989,-0.403,1.3,1.9
1960-01-22,0.0,0.6,6.5,0.986,-0.323,1.2,0.0
1960-01-23,0.1,1.0,9.0,0.981,-0.253,1.3,0.0
1960-01-24,12.0,0.9,9.1,0.982,-0.19,1.4,1.9
1960-01-25,5.7,0.6,5.6,1.023,-0.055,1.8,0.9
1960-01-26,3.4,0.7,6.5,1.024,0.092,2.4,0.5
1960-01-27,23.4,0.9,8.9,1.037,0.263,3.2,3.6
1960-01-28,0.2,0.6,4.8,1.076,0.481,4.1,0.0
1960-01-29,0.0,0.5,0.7,1.058,0.666,4.9,0.0
1960-01-30,0.0,0.5,1.3,1.038,0.758,4.8,0.0
1960-01-31,0.0,0.7,3.4,1.018,0.805,4.4,0.0
1960-02-01,0.0,0.9,3.1,1.0,0.822,4.0,0.0
1960-02-02,0.0,0.6,3.5,0.984,0.826,3.6,0.0
1960-02-03,7.4,1.4,6.6,0.974,0.794,3.3,0.9
1960-02-04,8.1,0.7,4.1,1.003,0.726,3.1,1.1
1960-02-05,0.0,0.6,1.2,0.994,0.654,3.1,0.0
1960-02-06,0.0,0.7,0.2,0.981,0.569,3.1,0.0
1960-02-07,0.0,0.6,-1.0,0.968,0.453,3.0,0.0
1960-02-08,0.0,0.8,-2.9,0.956,0.356,2.8,0.0
1960-02-09,0.0,0.7,-2.2,0.945,0.267,2.5,0.0
1960-02-10,0.0,0.8,0.1,0.935,0.186,2.3,0.0
1960-02-11,9.0,0.6,2.6,0.941,0.12,2.1,1.1
1960-02-12,4.0,0.6,2.0,0.952,0.078,2.0,0.7
1960-02-13,0.8,0.7,0.9,0.979,0.08,2.0,1.3
1960-02-14,0.0,0.7,0.3,0.994,0.072,2.1,0.8
1960-02-15,1.6,0.8,1.3,0.995,0.074,2.4,0.4
1960-02-16,23.4,0.9,2.8,1.005,0.107,2.7,3.8
1960-02-17,27.0,0.5,2.9,1.122,0.278,3.8,5.8
1960-02-18,2.5,0.9,7.0,1.138,0.461,6.9,0.5
1960-02-19,1.4,0.9,3.1,1.108,0.607,8.0,0.2
1960-02-20,0.2,1.2,5.1,1.08,0.727,7.2,0.0
1960-02-21,9.3,1.3,6.4,1.056,0.842,6.1,1.3
1960-02-22,9.0,0.9,5.1,1.06,0.983,5.4,1.3
1960-02-23,2.2,0.9,3.8,1.069,1.114,5.2,0.3
1960-02-24,0.7,1.1,6.1,1.049,1.184,5.2,0.1
1960-02-25,3.1,1.3,10.5,1.031,1.236,4.8,0.4
1960-02-26,0.0,1.2,9.6,1.018,1.265,4.4,0.0
1960-02-27,0.0,1.7,12.3,0.998,1.132,4.0,0.0
1960-02-28,0.0,1.6,15.9,0.981,0.952,3.6,0.0
1960-02-29,13.8,2.1,14.5,0.974,0.793,3.3,1.7
1960-03-01,6.2,1.2,6.3,1.003,0.698,3.1,0.6
1960-03-02,25.4,0.8,5.8,1.007,0.621,3.2,3.7
1960-03-03,13.7,1.0,8.5,1.091,0.622,3.9,2.2
1960-03-04,1.1,1.3,8.5,1.084,0.592,5.2,0.1
1960-03-05,0.0,1.7,6.4,1.058,0.553,5.6,0.0
1960-03-06,4.2,1.1,5.8,1.037,0.522,5.2,0.5
1960-03-07,1.4,1.2,4.8,1.026,0.505,4.6,0.1
1960-03-08,12.4,0.7,5.8,1.037,0.524,4.3,1.6
1960-03-09,2.6,1.0,6.7,1.037,0.568,4.2,0.3
1960-03-10,13.4,0.8,5.2,1.041,0.64,4.3,1.9
1960-03-11,0.2,1.5,6.8,1.043,0.715,4.4,0.0
1960-03-12,0.0,1.4,6.9,1.023,0.782,4.4,0.0
1960-03-13,7.3,1.3,6.4,1.006,0.785,4.1,0.9
1960-03-14,0.7,1.3,8.5,1.009,0.821,3.8,0.1
1960-03-15,13.9,0.7,6.1,1.032,0.909,3.7,1.9
1960-03-16,2.7,0.8,6.8,1.025,1.017,3.8,0.3
1960-03-17,0.2,1.5,5.9,1.013,1.135,3.9,0.0
1960-03-18,0.0,1.6,3.8,0.994,1.187,3.7,0.0
1960-03-19,0.0,2.4,5.0,0.974,1.191,3.4,0.0
1960-03-20,0.0,2.5,5.1,0.954,1.187,3.1,0.0
1960-03-21,0.0,2.6,5.5,0.935,1.116,2.8,0.0
1960-03-22,0.0,2.4,7.4,0.917,1.025,2.5,0.0
1960-03-23,0.1,2.3,8.4,0.902,0.95,2.2,0.0
1960-03-24,0.0,1.6,9.4,0.889,0.881,2.0,0.0
1960-03-25,0.1,1.6,9.7,0.878,0.771,1.8,0.0
1960-03-26,1.0,1.4,9.1,0.868,0.658,1.7,0.1
1960-03-27,9.5,1.2,8.6,0.866,0.552,1.5,1.0
1960-03-28,1.6,1.1,7.2,0.889,0.498,1.4,0.1
1960-03-29,4.3,1.6,5.5,0.883,0.453,1.4,0.4
1960-03-30,0.9,1.5,5.8,0.885,0.4,1.4,0.1
1960-03-31,1.6,1.7,6.3,0.878,0.313,1.4,0.1
1960-04-01,0.7,1.8,5.9,0.873,0.245,1.3,0.0
1960-04-02,0.0,1.8,8.3,0.864,0.188,1.3,0.0
1960-04-03,9.4,1.5,8.3,0.859,0.152,1.3,1.0
1960-04-04,1.3,1.4,7.4,0.881,0.144,1.3,0.1
1960-04-05,0.0,2.3,11.0,0.871,0.132,1.2,0.0
1960-04-06,0.0,3.1,13.5,0.857,0.119,1.2,0.0
1960-04-07,0.0,2.5,14.2,0.847,0.075,1.2,0.0
1960-04-08,0.0,2.5,13.1,0.837,0.036,1.2,0.0
1960-04-09,0.0,2.2,12.2,0.827,-0.003,1.1,0.0
1960-04-10,0.7,3.0,10.6,0.815,-0.039,1.1,0.0
1960-04-11,5.9,1.2,6.6,0.815,-0.064,1.0,0.5
1960-04-12,0.0,2.3,4.8,0.815,-0.081,1.0,0.0
1960-04-13,2.0,1.7,7.0,0.806,-0.096,0.9,0.1
1960-04-14,1.5,1.7,6.8,0.806,-0.121,0.9,0.0
1960-04-15,2.9,2.4,4.5,0.797,-0.144,0.9,0.2
1960-04-16,6.6,1.2,4.2,0.804,-0.155,0.8,0.4
1960-04-17,0.0,2.1,3.4,0.804,-0.161,0.8,0.0
1960-04-18,0.1,2.1,4.6,0.796,-0.171,0.8,0.0
1960-04-19,0.1,1.7,3.9,0.789,-0.184,0.8,0.0
1960-04-20,0.0,1.8,6.9,0.782,-0.196,0.7,0.0
1960-04-21,0.0,3.1,11.9,0.771,-0.205,0.7,0.0
1960-04-22,0.0,3.5,11.6,0.758,-0.212,0.7,0.0
1960-04-23,0.0,3.7,10.3,0.744,-0.218,0.7,0.0
1960-04-24,0.0,3.2,8.2,0.731,-0.231,0.6,0.0
1960-04-25,0.0,2.8,6.8,0.721,-0.254,0.6,0.0
1960-04-26,0.0,3.2,6.1,0.71,-0.294,0.6,0.0
1960-04-27,0.0,3.1,5.1,0.7,-0.351,0.5,0.0
1960-04-28,0.0,2.5,3.0,0.691,-0.412,0.5,0.0
1960-04-29,0.0,2.3,2.3,0.684,-0.48,0.5,0.0
1960-04-30,0.0,2.3,2.8,0.677,-0.56,0.5,0.0
1960-05-01,0.0,2.9,4.7,0.669,-0.658,0.4,0.0
1960-05-02,0.0,3.0,6.7,0.66,-0.775,0.4,0.0
1960-05-03,0.0,2.9,8.8,0.65,-0.878,0.4,0.0
1960-05-04,0.0,3.8,10.5,0.638,-0.94,0.4,0.0
1960-05-05,0.0,4.1,10.7,0.625,-0.991,0.4,0.0
1960-05-06,0.0,4.1,12.3,0.611,-1.05,0.3,0.0
1960-05-07,0.0,3.7,13.1,0.599,-1.113,0.3,0.0
1960-05-08,0.0,3.2,14.9,0.588,-1.187,0.3,0.0
1960-05-09,0.0,2.3,15.2,0.583,-1.257,0.3,0.0
1960-05-10,0.1,3.7,17.3,0.574,-1.345,0.3,0.0
1960-05-11,0.0,3.7,17.7,0.563,-1.439,0.3,0.0
1960-05-12,0.0,3.5,17.2,0.552,-1.548,0.2,0.0
1960-05-13,8.3,2.2,15.4,0.549,-1.637,0.2,0.4
1960-05-14,5.7,2.6,16.5,0.584,-1.684,0.2,0.3
1960-05-15,16.6,2.2,15.0,0.59,-1.71,0.2,1.1
1960-05-16,3.3,1.8,13.2,0.638,-1.714,0.2,0.2
1960-05-17,1.9,3.0,14.8,0.634,-1.721,0.2,0.0
1960-05-18,15.1,2.2,13.3,0.635,-1.712,0.2,1.1
1960-05-19,7.5,2.8,12.2,0.67,-1.671,0.2,0.6
1960-05-20,1.9,1.8,11.0,0.687,-1.595,0.2,0.0
1960-05-21,7.7,2.4,11.7,0.686,-1.507,0.2,0.6
1960-05-22,1.6,2.3,11.4,0.698,-1.414,0.2,0.0
1960-05-23,0.1,2.9,12.3,0.689,-1.31,0.2,0.0
1960-05-24,1.3,1.7,13.9,0.683,-1.231,0.2,0.1
1960-05-25,0.0,3.9,15.2,0.674,-1.151,0.2,0.0
1960-05-26,0.0,5.5,15.9,0.655,-1.102,0.2,0.0
1960-05-27,0.0,5.0,17.5,0.635,-1.04,0.2,0.0
1960-05-28,0.0,4.4,16.2,0.619,-0.995,0.2,0.0
1960-05-29,0.0,4.5,13.6,0.604,-0.977,0.2,0.0
1960-05-30,0.0,4.2,13.0,0.59,-0.99,0.2,0.0
1960-05-31,0.0,4.6,15.2,0.576,-1.038,0.2,0.0
1960-06-01,0.5,4.3,16.4,0.563,-1.114,0.2,0.0
1960-06-02,0.0,4.6,17.5,0.548,-1.172,0.2,0.0
1960-06-03,9.1,4.1,17.6,0.542,-1.23,0.2,0.4
1960-06-04,0.1,4.3,18.0,0.547,-1.261,0.2,0.0
1960-06-05,13.9,3.6,18.1,0.541,-1.273,0.2,0.7
1960-06-06,23.5,1.6,14.1,0.64,-1.206,0.2,1.6
1960-06-07,0.0,2.5,12.2,0.646,-1.132,0.2,0.0
1960-06-08,0.0,3.9,14.9,0.633,-1.072,0.2,0.0
1960-06-09,6.8,2.3,13.9,0.64,-1.008,0.2,0.4
1960-06-10,6.4,2.5,13.0,0.644,-0.931,0.2,0.2
1960-06-11,0.0,3.6,13.4,0.638,-0.85,0.2,0.0
1960-06-12,1.8,4.4,16.8,0.624,-0.771,0.2,0.1
1960-06-13,9.3,1.7,13.2,0.645,-0.683,0.2,0.6
1960-06-14,0.0,3.2,10.5,0.641,-0.607,0.2,0.0
1960-06-15,0.0,3.5,12.7,0.629,-0.534,0.2,0.0
1960-06-16,0.0,4.5,15.0,0.613,-0.514,0.2,0.0
1960-06-17,0.0,5.4,18.0,0.594,-0.508,0.2,0.0
1960-06-18,0.0,5.2,21.8,0.574,-0.503,0.2,0.0
1960-06-19,0.1,5.3,22.4,0.554,-0.512,0.2,0.0
1960-06-20,0.1,5.1,20.0,0.537,-0.531,0.2,0.0
1960-06-21,0.0,5.0,18.9,0.52,-0.563,0.2,0.0
1960-06-22,18.9,5.4,21.4,0.513,-0.593,0.2,0.9
1960-06-23,10.2,2.1,16.5,0.577,-0.601,0.2,0.4
1960-06-24,7.1,2.7,14.1,0.584,-0.597,0.2,0.4
1960-06-25,25.9,2.0,13.3,0.608,-0.57,0.2,2.2
1960-06-26,8.0,1.8,14.0,0.687,-0.486,0.3,0.7
1960-06-27,0.0,4.1,17.0,0.688,-0.388,0.2,0.0
1960-06-28,0.0,4.6,16.9,0.671,-0.284,0.2,0.0
1960-06-29,0.0,4.4,13.4,0.654,-0.174,0.2,0.0
1960-06-30,0.0,4.2,11.8,0.638,-0.059,0.2,0.0
1960-07-01,0.0,3.7,14.9,0.624,0.059,0.2,0.0
1960-07-02,0.0,3.7,15.3,0.612,0.164,0.2,0.0
1960-07-03,0.0,4.4,14.3,0.597,0.212,0.2,0.0
1960-07-04,0.0,4.3,14.8,0.582,0.24,0.2,0.0
1960-07-05,5.7,3.6,15.3,0.574,0.233,0.2,0.3
1960-07-06,7.6,3.0,15.0,0.584,0.184,0.2,0.4
1960-07-07,9.2,3.3,13.9,0.592,0.102,0.2,0.5
1960-07-08,3.0,2.6,12.4,0.613,0.054,0.2,0.1
1960-07-09,1.4,3.5,13.4,0.602,0.015,0.2,0.1
1960-07-10,3.6,2.5,16.1,0.606,-0.004,0.2,0.2
1960-07-11,6.6,2.7,15.2,0.6,-0.025,0.2,0.4
1960-07-12,0.5,3.1,13.1,0.607,-0.024,0.2,0.0
1960-07-13,0.0,3.6,14.6,0.595,-0.01,0.2,0.0
1960-07-14,0.9,2.7,15.0,0.585,0.011,0.2,0.0
1960-07-15,2.2,3.0,13.9,0.577,0.049,0.2,0.1
1960-07-16,0.7,3.2,14.7,0.572,0.086,0.2,0.0
1960-07-17,4.6,4.2,18.0,0.56,0.111,0.2,0.2
1960-07-18,0.8,2.6,16.5,0.564,0.121,0.2,0.0
1960-07-19,1.0,2.0,14.2,0.558,0.132,0.2,0.0
1960-07-20,1.0,3.3,12.8,0.55,0.137,0.2,0.0
1960-07-21,0.0,3.2,13.8,0.541,0.144,0.2,0.0
1960-07-22,1.5,3.6,12.5,0.53,0.13,0.2,0.0
1960-07-23,11.2,1.8,11.0,0.534,0.128,0.2,0.6
1960-07-24,0.9,2.5,13.7,0.559,0.152,0.2,0.0
1960-07-25,0.0,3.4,15.5,0.549,0.173,0.2,0.0
1960-07-26,0.0,4.0,16.7,0.536,0.184,0.2,0.0
1960-07-27,0.0,2.9,14.2,0.526,0.198,0.1,0.0
1960-07-28,0.0,3.6,15.0,0.515,0.202,0.1,0.0
1960-07-29,4.0,3.8,20.5,0.506,0.202,0.1,0.2
1960-07-30,13.1,2.0,17.4,0.517,0.213,0.1,0.7
1960-07-31,9.3,1.3,13.7,0.578,0.262,0.4,1.3
1960-08-01,2.0,2.9,12.7,0.578,0.308,0.4,0.0
1960-08-02,1.0,3.1,12.9,0.568,0.344,0.1,0.0
1960-08-03,0.0,3.7,14.1,0.557,0.361,0.1,0.0
1960-08-04,19.7,2.6,17.1,0.559,0.386,0.1,1.3
1960-08-05,8.3,2.3,15.4,0.626,0.464,0.2,0.6
1960-08-06,0.0,2.7,15.1,0.625,0.554,0.2,0.0
1960-08-07,14.1,2.0,14.7,0.627,0.662,0.2,1.2
1960-08-08,1.8,2.0,14.4,0.663,0.812,0.2,0.1
1960-08-09,0.2,3.1,13.8,0.653,0.943,0.2,0.0
1960-08-10,0.1,3.0,15.4,0.643,1.0,0.2,0.0
1960-08-11,16.4,2.6,17.5,0.642,1.05,0.2,1.4
1960-08-12,3.9,1.5,12.3,0.693,1.15,0.2,0.3
1960-08-13,10.1,2.8,11.4,0.69,1.263,0.2,0.9
1960-08-14,1.5,2.9,14.2,0.71,1.403,0.3,0.0
1960-08-15,0.1,3.2,13.5,0.699,1.478,0.3,0.0
1960-08-16,0.0,2.8,13.8,0.688,1.529,0.3,0.0
1960-08-17,33.5,3.1,19.0,0.706,1.611,0.3,3.4
1960-08-18,17.3,2.1,16.1,0.797,1.769,0.4,2.1
1960-08-19,0.2,2.2,13.5,0.826,1.992,0.5,0.0
1960-08-20,0.0,3.0,13.6,0.813,2.2,0.5,0.0
1960-08-21,0.0,3.5,17.4,0.798,2.347,0.6,0.0
1960-08-22,0.0,4.8,21.6,0.777,2.356,0.7,0.0
1960-08-23,0.0,3.8,20.8,0.759,2.291,0.7,0.0
1960-08-24,0.0,4.3,21.3,0.74,2.165,0.7,0.0
1960-08-25,55.4,3.2,20.3,0.757,2.085,0.8,6.4
1960-08-26,25.3,1.9,17.4,0.961,2.213,1.2,4.0
1960-08-27,28.7,1.4,17.2,1.002,2.345,1.6,4.4
1960-08-28,1.7,2.9,15.6,1.042,2.427,2.5,0.1
1960-08-29,1.2,2.8,14.4,1.021,2.432,3.4,0.1
1960-08-30,0.8,2.8,13.0,0.997,2.433,3.8,0.0
1960-08-31,0.0,2.6,12.8,0.974,2.485,3.6,0.0
1960-09-01,0.0,2.6,14.3,0.952,2.573,3.2,0.0
1960-09-02,0.0,2.8,14.5,0.93,2.711,2.9,0.0
1960-09-03,7.0,2.9,16.0,0.914,2.863,2.5,0.6
1960-09-04,6.0,1.5,13.2,0.922,3.008,2.3,0.5
1960-09-05,1.0,2.1,11.1,0.915,2.975,2.1,0.0
1960-09-06,4.3,2.4,11.3,0.901,2.895,2.0,0.4
1960-09-07,17.4,1.0,13.6,0.945,2.817,1.9,2.1
1960-09-08,0.0,2.4,12.6,0.945,2.82,1.9,0.0
1960-09-09,0.0,2.7,12.7,0.928,2.856,2.0,0.0
1960-09-10,0.0,3.4,15.3,0.908,2.904,2.0,0.0
1960-09-11,0.0,3.5,16.6,0.886,2.957,1.9,0.0
1960-09-12,0.1,2.7,15.9,0.868,3.05,1.8,0.0
1960-09-13,0.8,2.2,12.6,0.853,3.185,1.6,0.0
1960-09-14,0.0,2.2,14.9,0.841,3.163,1.5,0.0
1960-09-15,12.9,1.3,14.2,0.845,3.21,1.4,1.2
1960-09-16,9.5,1.5,10.1,0.884,3.416,1.3,0.8
1960-09-17,1.6,1.6,9.7,0.882,3.368,1.2,0.1
1960-09-18,14.4,1.4,10.7,0.881,3.042,1.3,1.7
1960-09-19,13.6,1.3,11.4,0.95,2.702,1.4,1.8
1960-09-20,3.3,1.8,8.5,0.95,2.545,1.5,0.2
1960-09-21,0.0,1.8,6.9,0.94,2.383,1.8,0.0
1960-09-22,0.0,2.3,9.4,0.926,2.197,1.9,0.0
1960-09-23,0.0,1.7,13.3,0.914,2.068,1.9,0.0
1960-09-24,0.0,2.5,13.9,0.899,1.946,1.9,0.0
1960-09-25,0.0,2.5,13.3,0.883,1.813,1.8,0.0
1960-09-26,3.0,2.2,14.2,0.869,1.7,1.7,0.3
1960-09-27,12.3,1.1,13.0,0.886,1.612,1.5,1.3
